"customer_id","city","province","order_id"
15034,"Jakarta Utara","DKI Jakarta","1727602"
17961,"Jakarta Utara","DKI Jakarta","1699831"
14640,"Bandung","Jawa Barat","1686940"
15380,"Yogyakarta","Yogyakarta","1682665"
15426,"Jakarta Timur","DKI Jakarta","1724104"
17779,"Jakarta Selatan","DKI Jakarta","1681612"
13831,"Surabaya","Jawa Timur","1699438"
15839,"Jakarta Selatan","DKI Jakarta","1680259"
15764,"Jakarta Selatan","DKI Jakarta","1693060"
15021,"Jakarta Pusat","DKI Jakarta","1700179"
14606,"Jakarta Barat","DKI Jakarta","1682089"
15699,"Jakarta Pusat","DKI Jakarta","1733422"
14688,"Jakarta Selatan","DKI Jakarta","1714966"
12921,"Bogor","Jawa Barat","1725598"
17107,"Jakarta Selatan","DKI Jakarta","1704580"
17287,"Jakarta Pusat","DKI Jakarta","1727932"
16558,"Jakarta Barat","DKI Jakarta","1703092"
14178,"Tangerang","Banten","1681666"
17105,"Tangerang","Banten","1676314"
16750,"Malang","Jawa Timur","1684147"
15427,"Depok","Jawa Barat","1716907"
13456,"Jakarta Barat","DKI Jakarta","1733455"
15993,"Malang","Jawa Timur","1739839"
15916,"Jakarta Selatan","DKI Jakarta","1726447"
18272,"Malang","Jawa Timur","1679440"
14158,"Jakarta Pusat","DKI Jakarta","1720180"
14547,"Yogyakarta","Yogyakarta","1724161"
17985,"Depok","Jawa Barat","1731169"
17164,"Jakarta Selatan","DKI Jakarta","1678957"
13212,"Jakarta Utara","DKI Jakarta","1732519"
13975,"Jakarta Selatan","DKI Jakarta","1725220"
14210,"Bandung","Jawa Barat","1693903"
16466,"Jakarta Barat","DKI Jakarta","1723966"
17735,"Malang","Jawa Timur","1722208"
14099,"Jakarta Selatan","DKI Jakarta","1719100"
16057,"Tangerang","Banten","1734907"
17509,"Bekasi","Jawa Barat","1710748"
13569,"Jakarta Timur","DKI Jakarta","1734052"
14093,"Jakarta Pusat","DKI Jakarta","1737007"
15722,"Jakarta Barat","DKI Jakarta","1723336"
13869,"Bogor","Jawa Barat","1688065"
14527,"Depok","Jawa Barat","1682518"
14159,"Jakarta Utara","DKI Jakarta","1696624"
18019,"Tangerang","Banten","1715509"
13694,"Semarang","Jawa Tengah","1677151"
12572,"Denpasar","Bali","1739782"
15150,"Jakarta Pusat","DKI Jakarta","1692196"
14096,"Surakarta","Jawa Tengah","1720729"
18282,"Surakarta","Jawa Tengah","1687576"
13673,"Jakarta Barat","DKI Jakarta","1724728"
13573,"Jakarta Selatan","DKI Jakarta","1716271"
17841,"Jakarta Utara","DKI Jakarta","1727956"
14498,"Yogyakarta","Yogyakarta","1690051"
17428,"Jakarta Pusat","DKI Jakarta","1709521"
16779,"Jakarta Pusat","DKI Jakarta","1679692"
14649,"Jakarta Utara","DKI Jakarta","1741906"
16015,"Surabaya","Jawa Timur","1727857"
15522,"Jakarta Selatan","DKI Jakarta","1724494"
14702,"Jakarta Selatan","DKI Jakarta","1733083"
17329,"Surakarta","Jawa Tengah","1736479"
13558,"Purwokerto","Jawa Tengah","1707658"
12481,"Denpasar","Bali","1669552"
14733,"Jakarta Pusat","DKI Jakarta","1691722"
14676,"Yogyakarta","Yogyakarta","1703122"
17220,"Jakarta Selatan","DKI Jakarta","1706815"
13627,"Jakarta Selatan","DKI Jakarta","1671103"
13269,"Depok","Jawa Barat","1708612"
14158,"Jakarta Pusat","DKI Jakarta","1720180"
17019,"Jakarta Pusat","DKI Jakarta","1737424"
15640,"Surakarta","Jawa Tengah","1683022"
17068,"Malang","Jawa Timur","1736818"
17361,"Bandung","Jawa Barat","1666954"
15790,"Jakarta Barat","DKI Jakarta","1738396"
16764,"Jakarta Selatan","DKI Jakarta","1738678"
16811,"Jakarta Selatan","DKI Jakarta","1734277"
15252,"Surakarta","Jawa Tengah","1722760"
17602,"Tangerang","Banten","1700740"
15296,"Bekasi","Jawa Barat","1716085"
14859,"Jakarta Selatan","DKI Jakarta","1702429"
13985,"Bekasi","Jawa Barat","1706347"
13263,"Yogyakarta","Yogyakarta","1718239"
14315,"Jakarta Selatan","DKI Jakarta","1685056"
15150,"Jakarta Pusat","DKI Jakarta","1678048"
13601,"Jakarta Pusat","DKI Jakarta","1718266"
15296,"Bekasi","Jawa Barat","1668562"
14419,"Surakarta","Jawa Tengah","1705285"
17298,"Jakarta Timur","DKI Jakarta","1694551"
16409,"Jakarta Selatan","DKI Jakarta","1679428"
16672,"Jakarta Pusat","DKI Jakarta","1670995"
15555,"Depok","Jawa Barat","1737004"
13771,"Jakarta Barat","DKI Jakarta","1709557"
14056,"Bekasi","Jawa Barat","1735531"
15026,"Jakarta Selatan","DKI Jakarta","1702456"
16438,"Purwokerto","Jawa Tengah","1722970"
14823,"Malang","Jawa Timur","1669450"
17954,"Jakarta Selatan","DKI Jakarta","1688041"
17837,"Jakarta Timur","DKI Jakarta","1719916"
14341,"Jakarta Pusat","DKI Jakarta","1686043"
13822,"Jakarta Barat","DKI Jakarta","1720216"
16764,"Jakarta Selatan","DKI Jakarta","1719808"
14159,"Jakarta Utara","DKI Jakarta","1681078"
17675,"Jakarta Pusat","DKI Jakarta","1731955"
15748,"Bogor","Jawa Barat","1720081"
12856,"Surakarta","Jawa Tengah","1710349"
17841,"Jakarta Utara","DKI Jakarta","1740409"
16988,"Surakarta","Jawa Tengah","1741606"
13089,"Jakarta Timur","DKI Jakarta","1673293"
13313,"Jakarta Selatan","DKI Jakarta","1723180"
14096,"Surakarta","Jawa Tengah","1742182"
15239,"Tangerang","Banten","1703128"
13110,"Tangerang","Banten","1683619"
13971,"Malang","Jawa Timur","1692061"
13263,"Yogyakarta","Yogyakarta","1707112"
15484,"Jakarta Selatan","DKI Jakarta","1703560"
15739,"Jakarta Selatan","DKI Jakarta","1708483"
14096,"Surakarta","Jawa Tengah","1714324"
15805,"Jakarta Barat","DKI Jakarta","1717957"
12748,"Jakarta Utara","DKI Jakarta","1738291"
17119,"Jakarta Barat","DKI Jakarta","1711666"
15511,"Jakarta Timur","DKI Jakarta","1700770"
16466,"Jakarta Barat","DKI Jakarta","1694197"
17107,"Jakarta Selatan","DKI Jakarta","1678072"
14796,"Yogyakarta","Yogyakarta","1683586"
16681,"Yogyakarta","Yogyakarta","1680886"
15203,"Jakarta Barat","DKI Jakarta","1693687"
16126,"Jakarta Barat","DKI Jakarta","1694257"
15239,"Tangerang","Banten","1738366"
17220,"Jakarta Selatan","DKI Jakarta","1729711"
17841,"Jakarta Utara","DKI Jakarta","1679422"
16504,"Malang","Jawa Timur","1728979"
17238,"Jakarta Timur","DKI Jakarta","1741075"
15215,"Bekasi","Jawa Barat","1717060"
14534,"Bandung","Jawa Barat","1684537"
12867,"Jakarta Pusat","DKI Jakarta","1696303"
13876,"Jakarta Selatan","DKI Jakarta","1710070"
15594,"Jakarta Pusat","DKI Jakarta","1701892"
17961,"Jakarta Utara","DKI Jakarta","1732147"
17920,"Jakarta Selatan","DKI Jakarta","1727830"
14309,"Jakarta Barat","DKI Jakarta","1727227"
14948,"Bandung","Jawa Barat","1683253"
14688,"Jakarta Selatan","DKI Jakarta","1686298"
13089,"Jakarta Timur","DKI Jakarta","1719499"
14367,"Malang","Jawa Timur","1668127"
18235,"Bogor","Jawa Barat","1689220"
17046,"Jakarta Pusat","DKI Jakarta","1677082"
13822,"Jakarta Barat","DKI Jakarta","1720216"
14810,"Jakarta Pusat","DKI Jakarta","1694149"
18145,"Jakarta Pusat","DKI Jakarta","1736575"
15673,"Jakarta Selatan","DKI Jakarta","1699351"
17159,"Jakarta Timur","DKI Jakarta","1672585"
13268,"Yogyakarta","Yogyakarta","1721443"
17841,"Jakarta Utara","DKI Jakarta","1736557"
14978,"Jakarta Selatan","DKI Jakarta","1706011"
14776,"Jakarta Utara","DKI Jakarta","1715743"
15782,"Bogor","Jawa Barat","1738654"
17314,"Bekasi","Jawa Barat","1712566"
17954,"Jakarta Selatan","DKI Jakarta","1668124"
14418,"Jakarta Selatan","DKI Jakarta","1692595"
17669,"Jakarta Pusat","DKI Jakarta","1688365"
15544,"Tangerang","Banten","1679443"
15615,"Jakarta Pusat","DKI Jakarta","1668568"
15440,"Tangerang","Banten","1713814"
15493,"Malang","Jawa Timur","1724518"
16938,"Bogor","Jawa Barat","1669453"
13148,"Yogyakarta","Yogyakarta","1676278"
16036,"Yogyakarta","Yogyakarta","1699774"
15039,"Jakarta Pusat","DKI Jakarta","1679590"
12937,"Surakarta","Jawa Tengah","1735654"
15948,"Malang","Jawa Timur","1718770"
14606,"Jakarta Barat","DKI Jakarta","1669729"
14893,"Malang","Jawa Timur","1738999"
17365,"Depok","Jawa Barat","1699687"
13327,"Surabaya","Jawa Timur","1667206"
17377,"Jakarta Pusat","DKI Jakarta","1710868"
15602,"Jakarta Selatan","DKI Jakarta","1740229"
15144,"Jakarta Barat","DKI Jakarta","1678024"
12748,"Jakarta Utara","DKI Jakarta","1741834"
13680,"Jakarta Barat","DKI Jakarta","1720645"
16283,"Jakarta Selatan","DKI Jakarta","1707670"
12476,"Denpasar","Bali","1728982"
13247,"Jakarta Selatan","DKI Jakarta","1731145"
14298,"Yogyakarta","Yogyakarta","1695451"
15059,"Surakarta","Jawa Tengah","1673239"
14056,"Bekasi","Jawa Barat","1676665"
14534,"Bandung","Jawa Barat","1708954"
15573,"Yogyakarta","Yogyakarta","1700554"
13780,"Jakarta Timur","DKI Jakarta","1740889"
17164,"Jakarta Selatan","DKI Jakarta","1702837"
15860,"Jakarta Selatan","DKI Jakarta","1695745"
14419,"Surakarta","Jawa Tengah","1721425"
14223,"Jakarta Selatan","DKI Jakarta","1676977"
15194,"Jakarta Selatan","DKI Jakarta","1703809"
16054,"Jakarta Selatan","DKI Jakarta","1680766"
16719,"Yogyakarta","Yogyakarta","1704679"
17340,"Tangerang","Banten","1726549"
17512,"Jakarta Selatan","DKI Jakarta","1715737"
13334,"Yogyakarta","Yogyakarta","1701547"
15184,"Jakarta Utara","DKI Jakarta","1726894"
15518,"Bandung","Jawa Barat","1676263"
17671,"Malang","Jawa Timur","1676986"
14432,"Jakarta Barat","DKI Jakarta","1698838"
14432,"Jakarta Barat","DKI Jakarta","1728235"
14179,"Malang","Jawa Timur","1715047"
12709,"Denpasar","Bali","1735879"
14547,"Yogyakarta","Yogyakarta","1724161"
13709,"Yogyakarta","Yogyakarta","1722448"
14505,"Jakarta Timur","DKI Jakarta","1721713"
16880,"Bekasi","Jawa Barat","1671868"
13656,"Bekasi","Jawa Barat","1674880"
15805,"Jakarta Barat","DKI Jakarta","1693579"
16945,"Jakarta Timur","DKI Jakarta","1690846"
17841,"Jakarta Utara","DKI Jakarta","1687381"
17372,"Yogyakarta","Yogyakarta","1668622"
16711,"Surakarta","Jawa Tengah","1742953"
14083,"Malang","Jawa Timur","1741942"
12472,"Denpasar","Bali","1669735"
17203,"Jakarta Barat","DKI Jakarta","1723429"
18189,"Jakarta Selatan","DKI Jakarta","1704154"
12748,"Jakarta Utara","DKI Jakarta","1706110"
15555,"Depok","Jawa Barat","1737004"
17516,"Bandung","Jawa Barat","1735987"
17841,"Jakarta Utara","DKI Jakarta","1684456"
14375,"Jakarta Pusat","DKI Jakarta","1667560"
13647,"Yogyakarta","Yogyakarta","1706701"
13224,"Jakarta Utara","DKI Jakarta","1679020"
16653,"Jakarta Timur","DKI Jakarta","1706725"
16843,"Jakarta Pusat","DKI Jakarta","1671172"
16033,"Yogyakarta","Yogyakarta","1692517"
14096,"Surakarta","Jawa Tengah","1737589"
14108,"Jakarta Pusat","DKI Jakarta","1694401"
14096,"Surakarta","Jawa Tengah","1729018"
13764,"Jakarta Selatan","DKI Jakarta","1707268"
12970,"Yogyakarta","Yogyakarta","1740916"
16684,"Jakarta Selatan","DKI Jakarta","1741996"
12895,"Surabaya","Jawa Timur","1699849"
14194,"Purwokerto","Jawa Tengah","1719865"
14961,"Jakarta Pusat","DKI Jakarta","1698580"
17813,"Malang","Jawa Timur","1709692"
15271,"Jakarta Selatan","DKI Jakarta","1717426"
14150,"Tangerang","Banten","1723015"
17841,"Jakarta Utara","DKI Jakarta","1686484"
15719,"Jakarta Barat","DKI Jakarta","1677868"
16284,"Jakarta Utara","DKI Jakarta","1725457"
14004,"Jakarta Selatan","DKI Jakarta","1719289"
17864,"Jakarta Pusat","DKI Jakarta","1736560"
18272,"Malang","Jawa Timur","1717852"
17450,"Bogor","Jawa Barat","1702153"
13736,"Jakarta Selatan","DKI Jakarta","1741582"
14382,"Jakarta Barat","DKI Jakarta","1728229"
15034,"Jakarta Utara","DKI Jakarta","1735282"
18073,"Surakarta","Jawa Tengah","1674700"
17255,"Semarang","Jawa Tengah","1720039"
17841,"Jakarta Utara","DKI Jakarta","1740409"
13467,"Jakarta Barat","DKI Jakarta","1722931"
17841,"Jakarta Utara","DKI Jakarta","1697299"
17538,"Jakarta Selatan","DKI Jakarta","1728595"
16592,"Jakarta Timur","DKI Jakarta","1736812"
17027,"Jakarta Barat","DKI Jakarta","1703422"
14246,"Jakarta Selatan","DKI Jakarta","1683319"
17800,"Jakarta Selatan","DKI Jakarta","1698568"
14745,"Malang","Jawa Timur","1691239"
14621,"Yogyakarta","Yogyakarta","1726099"
15679,"Jakarta Selatan","DKI Jakarta","1668847"
15114,"Yogyakarta","Yogyakarta","1726102"
16788,"Yogyakarta","Yogyakarta","1688134"
15021,"Jakarta Pusat","DKI Jakarta","1677328"
17131,"Jakarta Selatan","DKI Jakarta","1741501"
16928,"Depok","Jawa Barat","1691134"
17348,"Jakarta Timur","DKI Jakarta","1723054"
16928,"Depok","Jawa Barat","1670374"
13137,"Surabaya","Jawa Timur","1720042"
17841,"Jakarta Utara","DKI Jakarta","1725895"
14178,"Tangerang","Banten","1740082"
17139,"Jakarta Selatan","DKI Jakarta","1671436"
13278,"Jakarta Selatan","DKI Jakarta","1720018"
16161,"Jakarta Barat","DKI Jakarta","1703638"
17254,"Surakarta","Jawa Tengah","1741918"
17777,"Jakarta Utara","DKI Jakarta","1729525"
17481,"Jakarta Pusat","DKI Jakarta","1722919"
16923,"Depok","Jawa Barat","1695454"
17416,"Jakarta Selatan","DKI Jakarta","1671358"
14456,"Jakarta Timur","DKI Jakarta","1698871"
15228,"Jakarta Timur","DKI Jakarta","1686256"
16549,"Jakarta Pusat","DKI Jakarta","1687780"
13447,"Surakarta","Jawa Tengah","1730350"
13695,"Yogyakarta","Yogyakarta","1686445"
16813,"Jakarta Selatan","DKI Jakarta","1703575"
13594,"Jakarta Selatan","DKI Jakarta","1714699"
14158,"Jakarta Pusat","DKI Jakarta","1720180"
15532,"Bogor","Jawa Barat","1728910"
16018,"Jakarta Selatan","DKI Jakarta","1669465"
14720,"Jakarta Pusat","DKI Jakarta","1698820"
18013,"Jakarta Selatan","DKI Jakarta","1677955"
15154,"Jakarta Selatan","DKI Jakarta","1704637"
15967,"Jakarta Pusat","DKI Jakarta","1730554"
17873,"Jakarta Timur","DKI Jakarta","1668211"
13950,"Bandung","Jawa Barat","1737529"
17797,"Jakarta Selatan","DKI Jakarta","1668991"
16460,"Jakarta Utara","DKI Jakarta","1701601"
14527,"Depok","Jawa Barat","1673245"
17289,"Depok","Jawa Barat","1724026"
13895,"Tangerang","Banten","1708381"
16482,"Jakarta Selatan","DKI Jakarta","1735405"
15444,"Jakarta Barat","DKI Jakarta","1720240"
14096,"Surakarta","Jawa Tengah","1734811"
17491,"Jakarta Utara","DKI Jakarta","1685422"
15365,"Bekasi","Jawa Barat","1696354"
16549,"Jakarta Pusat","DKI Jakarta","1698826"
18198,"Surabaya","Jawa Timur","1742038"
14397,"Jakarta Pusat","DKI Jakarta","1713676"
14535,"Jakarta Pusat","DKI Jakarta","1711375"
17920,"Jakarta Selatan","DKI Jakarta","1676101"
13979,"Jakarta Pusat","DKI Jakarta","1705585"
17091,"Tangerang","Banten","1667431"
14367,"Malang","Jawa Timur","1715212"
15987,"Bogor","Jawa Barat","1680055"
14004,"Jakarta Selatan","DKI Jakarta","1671823"
17255,"Semarang","Jawa Tengah","1720039"
16712,"Surakarta","Jawa Tengah","1733323"
12748,"Jakarta Utara","DKI Jakarta","1670731"
16940,"Jakarta Timur","DKI Jakarta","1715014"
13798,"Bandung","Jawa Barat","1727947"
18226,"Jakarta Utara","DKI Jakarta","1718647"
16180,"Jakarta Pusat","DKI Jakarta","1687060"
14995,"Malang","Jawa Timur","1721524"
16224,"Tangerang","Banten","1713352"
16376,"Semarang","Jawa Tengah","1734265"
17571,"Surakarta","Jawa Tengah","1716310"
15189,"Bogor","Jawa Barat","1697632"
16474,"Jakarta Selatan","DKI Jakarta","1716142"
18139,"Jakarta Barat","DKI Jakarta","1733317"
14240,"Jakarta Selatan","DKI Jakarta","1725973"
18225,"Surakarta","Jawa Tengah","1701445"
14432,"Jakarta Barat","DKI Jakarta","1716928"
15707,"Surakarta","Jawa Tengah","1719283"
15572,"Jakarta Utara","DKI Jakarta","1741657"
15785,"Jakarta Utara","DKI Jakarta","1724512"
13098,"Jakarta Pusat","DKI Jakarta","1710826"
18079,"Jakarta Timur","DKI Jakarta","1718197"
14701,"Malang","Jawa Timur","1738225"
12748,"Jakarta Utara","DKI Jakarta","1676122"
14502,"Bogor","Jawa Barat","1724167"
13110,"Tangerang","Banten","1683619"
15700,"Semarang","Jawa Tengah","1671934"
14175,"Jakarta Barat","DKI Jakarta","1711795"
15276,"Malang","Jawa Timur","1708639"
17979,"Bekasi","Jawa Barat","1673986"
13577,"Bekasi","Jawa Barat","1697971"
15645,"Malang","Jawa Timur","1733086"
14529,"Jakarta Selatan","DKI Jakarta","1711366"
15311,"Bogor","Jawa Barat","1689787"
13458,"Bekasi","Jawa Barat","1740952"
16633,"Jakarta Selatan","DKI Jakarta","1720747"
18189,"Jakarta Selatan","DKI Jakarta","1704154"
16705,"Surakarta","Jawa Tengah","1695691"
12843,"Jakarta Pusat","DKI Jakarta","1667074"
17744,"Jakarta Timur","DKI Jakarta","1728280"
14527,"Depok","Jawa Barat","1668070"
13200,"Jakarta Timur","DKI Jakarta","1704979"
15531,"Bogor","Jawa Barat","1726474"
16627,"Jakarta Selatan","DKI Jakarta","1702963"
18033,"Bogor","Jawa Barat","1709143"
18055,"Jakarta Selatan","DKI Jakarta","1720504"
13736,"Jakarta Selatan","DKI Jakarta","1741582"
15769,"Purwokerto","Jawa Tengah","1709221"
13726,"Bandung","Jawa Barat","1694689"
13558,"Purwokerto","Jawa Tengah","1741192"
12837,"Surabaya","Jawa Timur","1671952"
14422,"Jakarta Pusat","DKI Jakarta","1707139"
13985,"Bekasi","Jawa Barat","1692949"
16705,"Surakarta","Jawa Tengah","1681093"
14572,"Bandung","Jawa Barat","1680673"
13895,"Tangerang","Banten","1727752"
17651,"Jakarta Pusat","DKI Jakarta","1673416"
16938,"Bogor","Jawa Barat","1669453"
13644,"Yogyakarta","Yogyakarta","1705201"
15594,"Jakarta Pusat","DKI Jakarta","1697419"
14768,"Jakarta Selatan","DKI Jakarta","1687066"
17758,"Jakarta Selatan","DKI Jakarta","1678642"
14547,"Yogyakarta","Yogyakarta","1724161"
14056,"Bekasi","Jawa Barat","1701460"
16942,"Jakarta Utara","DKI Jakarta","1683961"
18118,"Jakarta Selatan","DKI Jakarta","1704139"
14178,"Tangerang","Banten","1720078"
15373,"Bandung","Jawa Barat","1732831"
13634,"Jakarta Pusat","DKI Jakarta","1693453"
13988,"Surabaya","Jawa Timur","1705780"
16919,"Malang","Jawa Timur","1677415"
17229,"Yogyakarta","Yogyakarta","1682101"
17040,"Jakarta Pusat","DKI Jakarta","1683286"
17461,"Jakarta Pusat","DKI Jakarta","1730734"
14502,"Bogor","Jawa Barat","1679707"
14659,"Malang","Jawa Timur","1723060"
13089,"Jakarta Timur","DKI Jakarta","1707082"
13814,"Denpasar","Bali","1698124"
12910,"Jakarta Pusat","DKI Jakarta","1709509"
15296,"Bekasi","Jawa Barat","1716085"
15786,"Jakarta Selatan","DKI Jakarta","1690672"
18118,"Jakarta Selatan","DKI Jakarta","1704139"
17377,"Jakarta Pusat","DKI Jakarta","1725634"
15150,"Jakarta Pusat","DKI Jakarta","1692196"
13571,"Jakarta Utara","DKI Jakarta","1697914"
13756,"Jakarta Barat","DKI Jakarta","1686361"
18143,"Tangerang","Banten","1682422"
17728,"Jakarta Timur","DKI Jakarta","1742206"
14159,"Jakarta Utara","DKI Jakarta","1679683"
17790,"Bogor","Jawa Barat","1710703"
13694,"Semarang","Jawa Tengah","1692973"
13558,"Purwokerto","Jawa Tengah","1707658"
13263,"Yogyakarta","Yogyakarta","1711951"
16376,"Semarang","Jawa Tengah","1740016"
13599,"Jakarta Selatan","DKI Jakarta","1740148"
14796,"Yogyakarta","Yogyakarta","1692769"
17279,"Jakarta Barat","DKI Jakarta","1712953"
12838,"Tangerang","Banten","1724011"
16360,"Bandung","Jawa Barat","1741897"
13521,"Bandung","Jawa Barat","1738417"
15335,"Jakarta Selatan","DKI Jakarta","1714288"
17511,"Tangerang","Banten","1708720"
14096,"Surakarta","Jawa Tengah","1729018"
12748,"Jakarta Utara","DKI Jakarta","1731172"
14049,"Surakarta","Jawa Tengah","1676443"
12708,"Denpasar","Bali","1669528"
14608,"Jakarta Barat","DKI Jakarta","1700488"
16705,"Surakarta","Jawa Tengah","1716304"
12748,"Jakarta Utara","DKI Jakarta","1710643"
13862,"Malang","Jawa Timur","1705723"
17338,"Tangerang","Banten","1690696"
17238,"Jakarta Timur","DKI Jakarta","1741075"
15766,"Jakarta Selatan","DKI Jakarta","1709755"
13089,"Jakarta Timur","DKI Jakarta","1703395"
15708,"Jakarta Pusat","DKI Jakarta","1719970"
13198,"Jakarta Selatan","DKI Jakarta","1677286"
17764,"Jakarta Selatan","DKI Jakarta","1716070"
18210,"Bogor","Jawa Barat","1715740"
14298,"Yogyakarta","Yogyakarta","1682485"
17014,"Jakarta Timur","DKI Jakarta","1724689"
17716,"Tangerang","Banten","1670812"
17595,"Bandung","Jawa Barat","1736998"
15150,"Jakarta Pusat","DKI Jakarta","1704622"
17364,"Jakarta Barat","DKI Jakarta","1727539"
17754,"Bogor","Jawa Barat","1682263"
14578,"Jakarta Selatan","DKI Jakarta","1742989"
15930,"Bandung","Jawa Barat","1708072"
13536,"Jakarta Pusat","DKI Jakarta","1739251"
16085,"Malang","Jawa Timur","1712629"
13975,"Jakarta Selatan","DKI Jakarta","1725220"
16474,"Jakarta Selatan","DKI Jakarta","1734109"
16474,"Jakarta Selatan","DKI Jakarta","1708564"
17288,"Bekasi","Jawa Barat","1736827"
13384,"Jakarta Barat","DKI Jakarta","1670344"
16126,"Jakarta Barat","DKI Jakarta","1727062"
17757,"Tangerang","Banten","1707397"
13089,"Jakarta Timur","DKI Jakarta","1740376"
18035,"Jakarta Selatan","DKI Jakarta","1723438"
16029,"Surakarta","Jawa Tengah","1687378"
13015,"Bogor","Jawa Barat","1714300"
13448,"Yogyakarta","Yogyakarta","1734730"
15584,"Semarang","Jawa Tengah","1675861"
18096,"Yogyakarta","Yogyakarta","1713139"
14360,"Yogyakarta","Yogyakarta","1697179"
14382,"Jakarta Barat","DKI Jakarta","1728229"
14167,"Malang","Jawa Timur","1674742"
16366,"Jakarta Pusat","DKI Jakarta","1732792"
14527,"Depok","Jawa Barat","1717981"
14629,"Jakarta Selatan","DKI Jakarta","1716952"
14544,"Jakarta Barat","DKI Jakarta","1729798"
13833,"Bogor","Jawa Barat","1676302"
13875,"Surakarta","Jawa Tengah","1685071"
16200,"Jakarta Pusat","DKI Jakarta","1742032"
17675,"Jakarta Pusat","DKI Jakarta","1675444"
17686,"Bandung","Jawa Barat","1688941"
14837,"Jakarta Pusat","DKI Jakarta","1698694"
14667,"Jakarta Selatan","DKI Jakarta","1721710"
13269,"Depok","Jawa Barat","1699180"
16042,"Bogor","Jawa Barat","1713142"
13870,"Jakarta Selatan","DKI Jakarta","1674127"
15594,"Jakarta Pusat","DKI Jakarta","1701892"
14561,"Bogor","Jawa Barat","1668163"
17841,"Jakarta Utara","DKI Jakarta","1716919"
16141,"Jakarta Barat","DKI Jakarta","1699198"
18172,"Purwokerto","Jawa Tengah","1703722"
17254,"Surakarta","Jawa Tengah","1741918"
16905,"Yogyakarta","Yogyakarta","1732573"
14664,"Tangerang","Banten","1724179"
13644,"Yogyakarta","Yogyakarta","1693891"
17389,"Malang","Jawa Timur","1688776"
14554,"Yogyakarta","Yogyakarta","1715002"
17323,"Jakarta Pusat","DKI Jakarta","1710652"
13755,"Malang","Jawa Timur","1733227"
15837,"Yogyakarta","Yogyakarta","1709155"
14466,"Surabaya","Jawa Timur","1705546"
14428,"Yogyakarta","Yogyakarta","1702975"
17648,"Bogor","Jawa Barat","1710766"
15719,"Jakarta Barat","DKI Jakarta","1687552"
18156,"Malang","Jawa Timur","1736779"
15533,"Jakarta Utara","DKI Jakarta","1732663"
13422,"Malang","Jawa Timur","1709539"
16370,"Semarang","Jawa Tengah","1701556"
14096,"Surakarta","Jawa Tengah","1705039"
17218,"Malang","Jawa Timur","1698862"
13001,"Malang","Jawa Timur","1742041"
15570,"Jakarta Selatan","DKI Jakarta","1722808"
15039,"Jakarta Pusat","DKI Jakarta","1679590"
16916,"Bogor","Jawa Barat","1730059"
14456,"Jakarta Timur","DKI Jakarta","1726750"
17557,"Jakarta Selatan","DKI Jakarta","1701970"
16764,"Jakarta Selatan","DKI Jakarta","1685608"
16764,"Jakarta Selatan","DKI Jakarta","1695622"
17295,"Depok","Jawa Barat","1727272"
14388,"Jakarta Pusat","DKI Jakarta","1698574"
17220,"Jakarta Selatan","DKI Jakarta","1717453"
16327,"Jakarta Barat","DKI Jakarta","1736425"
17571,"Surakarta","Jawa Tengah","1716310"
15372,"Jakarta Selatan","DKI Jakarta","1683625"
18283,"Jakarta Selatan","DKI Jakarta","1673869"
14769,"Bekasi","Jawa Barat","1701550"
16470,"Jakarta Utara","DKI Jakarta","1715512"
14451,"Jakarta Selatan","DKI Jakarta","1711270"
13263,"Yogyakarta","Yogyakarta","1679662"
13999,"Bekasi","Jawa Barat","1727515"
13685,"Jakarta Pusat","DKI Jakarta","1742749"
14808,"Bogor","Jawa Barat","1672327"
14550,"Yogyakarta","Yogyakarta","1718539"
17139,"Jakarta Selatan","DKI Jakarta","1699201"
17495,"Bandung","Jawa Barat","1721599"
15500,"Jakarta Barat","DKI Jakarta","1740214"
15291,"Jakarta Pusat","DKI Jakarta","1728526"
15513,"Jakarta Pusat","DKI Jakarta","1683775"
16426,"Jakarta Pusat","DKI Jakarta","1731952"
14895,"Malang","Jawa Timur","1698646"
18008,"Yogyakarta","Yogyakarta","1707436"
17841,"Jakarta Utara","DKI Jakarta","1685692"
17865,"Jakarta Utara","DKI Jakarta","1718302"
15051,"Jakarta Selatan","DKI Jakarta","1716682"
14503,"Jakarta Selatan","DKI Jakarta","1740928"
12705,"Denpasar","Bali","1734073"
15106,"Jakarta Selatan","DKI Jakarta","1709032"
17068,"Malang","Jawa Timur","1684171"
12628,"Denpasar","Bali","1709164"
16205,"Jakarta Timur","DKI Jakarta","1669582"
15796,"Jakarta Barat","DKI Jakarta","1706182"
13309,"Jakarta Selatan","DKI Jakarta","1718020"
14505,"Jakarta Timur","DKI Jakarta","1692184"
17797,"Jakarta Selatan","DKI Jakarta","1668991"
15872,"Jakarta Selatan","DKI Jakarta","1736344"
15214,"Jakarta Barat","DKI Jakarta","1721311"
15719,"Jakarta Barat","DKI Jakarta","1710310"
13918,"Jakarta Selatan","DKI Jakarta","1716637"
17377,"Jakarta Pusat","DKI Jakarta","1704673"
14382,"Jakarta Barat","DKI Jakarta","1728229"
13118,"Bandung","Jawa Barat","1732516"
16595,"Tangerang","Banten","1710676"
13447,"Surakarta","Jawa Tengah","1730350"
18226,"Jakarta Utara","DKI Jakarta","1676251"
